treatment_health_id,outlet_id,outlet_name,period_start,period_end,year,month,month_id,market_regime,regime_label,event_flag,market_note,period_regime_impact_note,managerial_interpretation,profitability_pressure_flag,treatment_category,treatment_variant,session_duration_min,treatment_key,recommended_sell_price_eur,market_price_median_eur,commercial_market_price_median_eur,bookings_count,sold_hours,revenue_eur,utilization_percent,yield_eur_per_sold_hour,rebooking_rate_percent,addon_attach_rate_percent,cancellation_rate_percent,no_show_rate_percent,complaint_rate_percent,treatment_health_score_0_100,treatment_health_band,treatment_health_primary_driver,treatment_health_risk_flag,treatment_health_action_hint,conflict_pattern_code,recommended_resolution_path,opportunity_type,opportunity_priority,treatment_rank_within_outlet_period,commercial_opportunity_note,status
THS_00041,MLT_OUTLET_001,Valletta,2017-05-01,2017-05-31,2017,5,2017-05,pre_covid_growth,Pre-COVID Growth,normal_growth,Tourism-led market expansion and relatively stable demand environment.,"Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",Growth environment supports commercial optimization without emergency intervention.,no,aromatherapy,standard,60,aromatherapy|standard|60,64.0,76.0,76.0,50,50.0,3006.0,64.1,60.12,45.04,27.46,9.57,3.98,2.55,71.51,healthy,commercial_performance,risk_normal,maintain and monitor,HIGH_DEMAND_LOW_YIELD,review pricing upsell and mix,Yield uplift opportunity,medium,8.0,"Demand exists but monetization is weak; pricing, upsell, and mix should be reviewed.",scaffold_generated
THS_00042,MLT_OUTLET_001,Valletta,2017-05-01,2017-05-31,2017,5,2017-05,pre_covid_growth,Pre-COVID Growth,normal_growth,Tourism-led market expansion and relatively stable demand environment.,"Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",Growth environment supports commercial optimization without emergency intervention.,no,body_treatment,standard,60,body_treatment|standard|60,69.0,77.5,77.5,47,47.0,3080.38,62.67,65.54,53.64,16.17,7.24,3.07,1.13,73.99,healthy,commercial_performance,risk_normal,maintain and monitor,NO_CONFLICT,continue monitoring,Yield uplift opportunity,medium,4.0,Treatment performance is manageable under current operating conditions.,scaffold_generated
THS_00043,MLT_OUTLET_001,Valletta,2017-05-01,2017-05-31,2017,5,2017-05,pre_covid_growth,Pre-COVID Growth,normal_growth,Tourism-led market expansion and relatively stable demand environment.,"Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",Growth environment supports commercial optimization without emergency intervention.,no,deep_tissue,standard,60,deep_tissue|standard|60,78.0,80.0,80.0,53,53.0,4128.7,65.43,77.9,41.76,21.9,9.52,3.42,1.48,77.59,healthy,commercial_performance,risk_normal,maintain and monitor,NO_CONFLICT,continue monitoring,Maintain and scale,medium,2.0,Treatment performance is manageable under current operating conditions.,scaffold_generated
THS_00044,MLT_OUTLET_001,Valletta,2017-05-01,2017-05-31,2017,5,2017-05,pre_covid_growth,Pre-COVID Growth,normal_growth,Tourism-led market expansion and relatively stable demand environment.,"Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",Growth environment supports commercial optimization without emergency intervention.,no,facial,basic,60,facial|basic|60,94.0,100.0,100.0,44,44.0,4236.32,61.11,96.28,40.82,20.5,9.08,3.91,2.41,80.18,healthy,commercial_performance,risk_normal,maintain and monitor,NO_CONFLICT,continue monitoring,Maintain and scale,medium,1.0,Treatment performance is manageable under current operating conditions.,scaffold_generated
THS_00045,MLT_OUTLET_001,Valletta,2017-05-01,2017-05-31,2017,5,2017-05,pre_covid_growth,Pre-COVID Growth,normal_growth,Tourism-led market expansion and relatively stable demand environment.,"Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",Growth environment supports commercial optimization without emergency intervention.,no,hot_stone,standard,75,hot_stone|standard|75,95.0,90.0,90.0,19,23.75,1795.69,45.89,75.61,51.56,16.32,6.81,2.21,3.63,73.89,healthy,commercial_performance,risk_normal,maintain and monitor,NO_CONFLICT,continue monitoring,Yield uplift opportunity,medium,5.0,Treatment performance is manageable under current operating conditions.,scaffold_generated
THS_00046,MLT_OUTLET_001,Valletta,2017-05-01,2017-05-31,2017,5,2017-05,pre_covid_growth,Pre-COVID Growth,normal_growth,Tourism-led market expansion and relatively stable demand environment.,"Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",Growth environment supports commercial optimization without emergency intervention.,no,massage,standard,60,massage|standard|60,58.0,85.0,85.0,47,47.0,2583.59,62.67,54.97,49.82,27.3,9.22,3.37,3.69,67.35,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_DEMAND_LOW_YIELD,review pricing upsell and mix,Monitor and optimize,medium,9.0,"Demand exists but monetization is weak; pricing, upsell, and mix should be reviewed.",scaffold_generated
THS_00047,MLT_OUTLET_001,Valletta,2017-05-01,2017-05-31,2017,5,2017-05,pre_covid_growth,Pre-COVID Growth,normal_growth,Tourism-led market expansion and relatively stable demand environment.,"Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",Growth environment supports commercial optimization without emergency intervention.,no,reflexology,standard,45,reflexology|standard|45,34.0,75.0,75.0,47,35.25,1493.66,55.73,42.37,40.33,17.13,6.35,2.3,1.2,58.64,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_DEMAND_LOW_YIELD,review pricing upsell and mix,Monitor and optimize,medium,10.0,"Demand exists but monetization is weak; pricing, upsell, and mix should be reviewed.",scaffold_generated
THS_00048,MLT_OUTLET_001,Valletta,2017-05-01,2017-05-31,2017,5,2017-05,pre_covid_growth,Pre-COVID Growth,normal_growth,Tourism-led market expansion and relatively stable demand environment.,"Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",Growth environment supports commercial optimization without emergency intervention.,no,scrub,standard,45,scrub|standard|45,52.0,50.0,50.0,47,35.25,2391.36,55.73,67.84,45.07,17.42,6.12,4.44,2.76,73.69,healthy,commercial_performance,risk_normal,maintain and monitor,NO_CONFLICT,continue monitoring,Maintain and scale,medium,6.0,Treatment performance is manageable under current operating conditions.,scaffold_generated
THS_00049,MLT_OUTLET_001,Valletta,2017-05-01,2017-05-31,2017,5,2017-05,pre_covid_growth,Pre-COVID Growth,normal_growth,Tourism-led market expansion and relatively stable demand environment.,"Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",Growth environment supports commercial optimization without emergency intervention.,no,swedish,standard,60,swedish|standard|60,64.0,69.5,69.5,47,47.0,2920.58,62.67,62.14,43.19,25.01,10.02,2.85,3.77,72.82,healthy,commercial_performance,risk_normal,maintain and monitor,HIGH_DEMAND_LOW_YIELD,review pricing upsell and mix,Maintain and scale,medium,7.0,"Demand exists but monetization is weak; pricing, upsell, and mix should be reviewed.",scaffold_generated
THS_00050,MLT_OUTLET_001,Valletta,2017-05-01,2017-05-31,2017,5,2017-05,pre_covid_growth,Pre-COVID Growth,normal_growth,Tourism-led market expansion and relatively stable demand environment.,"Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",Growth environment supports commercial optimization without emergency intervention.,no,wrap,standard,60,wrap|standard|60,82.0,72.0,72.0,36,36.0,2794.32,56.25,77.62,56.75,26.3,9.88,3.02,3.1,76.1,healthy,commercial_performance,risk_normal,maintain and monitor,NO_CONFLICT,continue monitoring,Yield uplift opportunity,medium,3.0,Treatment performance is manageable under current operating conditions.,scaffold_generated
THS_00051,MLT_OUTLET_001,Valletta,2017-06-01,2017-06-30,2017,6,2017-06,pre_covid_growth,Pre-COVID Growth,normal_growth,Tourism-led market expansion and relatively stable demand environment.,"Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",Growth environment supports commercial optimization without emergency intervention.,no,aromatherapy,standard,60,aromatherapy|standard|60,64.0,76.0,76.0,52,52.0,3028.48,65.0,58.24,54.88,19.84,10.51,3.52,2.09,72.09,healthy,commercial_performance,risk_normal,maintain and monitor,HIGH_DEMAND_LOW_YIELD,review pricing upsell and mix,Yield uplift opportunity,medium,8.0,"Demand exists but monetization is weak; pricing, upsell, and mix should be reviewed.",scaffold_generated
THS_00052,MLT_OUTLET_001,Valletta,2017-06-01,2017-06-30,2017,6,2017-06,pre_covid_growth,Pre-COVID Growth,normal_growth,Tourism-led market expansion and relatively stable demand environment.,"Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",Growth environment supports commercial optimization without emergency intervention.,no,body_treatment,standard,60,body_treatment|standard|60,69.0,77.5,77.5,49,49.0,3321.71,63.64,67.79,57.1,27.41,6.46,2.96,2.77,75.57,healthy,commercial_performance,risk_normal,maintain and monitor,NO_CONFLICT,continue monitoring,Maintain and scale,medium,4.0,Treatment performance is manageable under current operating conditions.,scaffold_generated
THS_00053,MLT_OUTLET_001,Valletta,2017-06-01,2017-06-30,2017,6,2017-06,pre_covid_growth,Pre-COVID Growth,normal_growth,Tourism-led market expansion and relatively stable demand environment.,"Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",Growth environment supports commercial optimization without emergency intervention.,no,deep_tissue,standard,60,deep_tissue|standard|60,78.0,80.0,80.0,55,55.0,4118.95,66.27,74.89,53.54,25.5,7.64,4.02,1.26,78.62,healthy,commercial_performance,risk_normal,maintain and monitor,NO_CONFLICT,continue monitoring,Maintain and scale,medium,2.0,Treatment performance is manageable under current operating conditions.,scaffold_generated
THS_00054,MLT_OUTLET_001,Valletta,2017-06-01,2017-06-30,2017,6,2017-06,pre_covid_growth,Pre-COVID Growth,normal_growth,Tourism-led market expansion and relatively stable demand environment.,"Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",Growth environment supports commercial optimization without emergency intervention.,no,facial,basic,60,facial|basic|60,94.0,100.0,100.0,46,46.0,4321.7,62.16,93.95,55.98,20.21,8.75,3.32,1.4,81.65,healthy,commercial_performance,risk_normal,maintain and monitor,NO_CONFLICT,continue monitoring,Maintain and scale,medium,1.0,Treatment performance is manageable under current operating conditions.,scaffold_generated
THS_00055,MLT_OUTLET_001,Valletta,2017-06-01,2017-06-30,2017,6,2017-06,pre_covid_growth,Pre-COVID Growth,normal_growth,Tourism-led market expansion and relatively stable demand environment.,"Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",Growth environment supports commercial optimization without emergency intervention.,no,hot_stone,standard,75,hot_stone|standard|75,95.0,90.0,90.0,20,25.0,1884.8,47.17,75.39,52.62,16.87,6.51,2.25,2.98,74.24,healthy,commercial_performance,risk_normal,maintain and monitor,NO_CONFLICT,continue monitoring,Yield uplift opportunity,medium,6.0,Treatment performance is manageable under current operating conditions.,scaffold_generated
THS_00056,MLT_OUTLET_001,Valletta,2017-06-01,2017-06-30,2017,6,2017-06,pre_covid_growth,Pre-COVID Growth,normal_growth,Tourism-led market expansion and relatively stable demand environment.,"Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",Growth environment supports commercial optimization without emergency intervention.,no,massage,standard,60,massage|standard|60,58.0,85.0,85.0,49,49.0,2635.22,63.64,53.78,46.67,25.75,10.93,3.12,3.76,66.76,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_DEMAND_LOW_YIELD,review pricing upsell and mix,Monitor and optimize,medium,9.0,"Demand exists but monetization is weak; pricing, upsell, and mix should be reviewed.",scaffold_generated
THS_00057,MLT_OUTLET_001,Valletta,2017-06-01,2017-06-30,2017,6,2017-06,pre_covid_growth,Pre-COVID Growth,normal_growth,Tourism-led market expansion and relatively stable demand environment.,"Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",Growth environment supports commercial optimization without emergency intervention.,no,reflexology,standard,45,reflexology|standard|45,34.0,75.0,75.0,49,36.75,1577.31,56.76,42.92,50.05,21.09,6.42,4.33,1.31,60.23,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_DEMAND_LOW_YIELD,review pricing upsell and mix,Monitor and optimize,medium,10.0,"Demand exists but monetization is weak; pricing, upsell, and mix should be reviewed.",scaffold_generated
THS_00058,MLT_OUTLET_001,Valletta,2017-06-01,2017-06-30,2017,6,2017-06,pre_covid_growth,Pre-COVID Growth,normal_growth,Tourism-led market expansion and relatively stable demand environment.,"Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",Growth environment supports commercial optimization without emergency intervention.,no,scrub,standard,45,scrub|standard|45,52.0,50.0,50.0,49,36.75,2350.04,56.76,63.95,42.14,17.41,8.34,2.17,3.09,72.58,healthy,commercial_performance,risk_normal,maintain and monitor,HIGH_DEMAND_LOW_YIELD,review pricing upsell and mix,Maintain and scale,medium,7.0,"Demand exists but monetization is weak; pricing, upsell, and mix should be reviewed.",scaffold_generated
THS_00059,MLT_OUTLET_001,Valletta,2017-06-01,2017-06-30,2017,6,2017-06,pre_covid_growth,Pre-COVID Growth,normal_growth,Tourism-led market expansion and relatively stable demand environment.,"Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",Growth environment supports commercial optimization without emergency intervention.,no,swedish,standard,60,swedish|standard|60,64.0,69.5,69.5,49,49.0,3092.88,63.64,63.12,55.63,18.68,7.87,2.86,1.03,74.56,healthy,commercial_performance,risk_normal,maintain and monitor,HIGH_DEMAND_LOW_YIELD,review pricing upsell and mix,Maintain and scale,medium,5.0,"Demand exists but monetization is weak; pricing, upsell, and mix should be reviewed.",scaffold_generated
THS_00060,MLT_OUTLET_001,Valletta,2017-06-01,2017-06-30,2017,6,2017-06,pre_covid_growth,Pre-COVID Growth,normal_growth,Tourism-led market expansion and relatively stable demand environment.,"Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",Growth environment supports commercial optimization without emergency intervention.,no,wrap,standard,60,wrap|standard|60,82.0,72.0,72.0,38,38.0,2880.78,57.58,75.81,57.87,16.89,10.46,3.58,3.71,75.62,healthy,commercial_performance,risk_normal,maintain and monitor,NO_CONFLICT,continue monitoring,Yield uplift opportunity,medium,3.0,Treatment performance is manageable under current operating conditions.,scaffold_generated
THS_00061,MLT_OUTLET_001,Valletta,2017-07-01,2017-07-31,2017,7,2017-07,pre_covid_growth,Pre-COVID Growth,normal_growth,Tourism-led market expansion and relatively stable demand environment.,"Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",Growth environment supports commercial optimization without emergency intervention.,no,aromatherapy,standard,60,aromatherapy|standard|60,64.0,76.0,76.0,54,54.0,3264.84,65.85,60.46,51.3,23.01,9.48,3.36,1.13,72.52,healthy,commercial_performance,risk_normal,maintain and monitor,HIGH_DEMAND_LOW_YIELD,review pricing upsell and mix,Yield uplift opportunity,medium,8.0,"Demand exists but monetization is weak; pricing, upsell, and mix should be reviewed.",scaffold_generated
THS_00062,MLT_OUTLET_001,Valletta,2017-07-01,2017-07-31,2017,7,2017-07,pre_covid_growth,Pre-COVID Growth,normal_growth,Tourism-led market expansion and relatively stable demand environment.,"Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",Growth environment supports commercial optimization without emergency intervention.,no,body_treatment,standard,60,body_treatment|standard|60,69.0,77.5,77.5,52,52.0,3536.0,65.0,68.0,51.16,19.33,10.45,3.37,2.3,74.73,healthy,commercial_performance,risk_normal,maintain and monitor,NO_CONFLICT,continue monitoring,Maintain and scale,medium,4.0,Treatment performance is manageable under current operating conditions.,scaffold_generated
