management_signal_id,outlet_id,outlet_name,market_context,period_type,period_start,period_end,year,month,month_id,market_regime,regime_label,event_flag,market_note,period_regime_impact_note,managerial_interpretation,profitability_pressure_flag,overall_management_signal_score_0_100,overall_management_signal_band,primary_management_priority,secondary_management_priority,total_revenue_eur,utilization_percent,yield_eur_per_sold_hour,revpath_eur_per_available_hour,avg_treatment_health_score,avg_therapist_consistency_score,high_priority_conflict_count,burnout_risk_case_count,leakage_risk_case_count,manager_action_1,manager_action_2,manager_action_3,outlet_rank_within_period,managerial_focus_area,management_status_note,storyline_note,review_escalation_flag,executive_watchlist_flag,score_confidence_level,status
MSL_00039,MLT_OUTLET_001,Valletta,Malta,monthly,2020-03-01,2020-03-31,2020,3,2020-03,covid_lockdown,COVID Lockdown,lockdown_shock,"Severe external demand shock driven by lockdowns, travel collapse, and operating restrictions.","Demand shock likely external: protect team, preserve cash discipline, and avoid overreacting on price.","Focus on survival mode, workload protection, and leakage control rather than aggressive growth.",yes,41.46,critical,team_sustainability,leakage_control,7365.21,28.957,63.773,18.43,58.289,58.195,0,10,10,rebalance roster and protect therapist recovery,tighten booking confirmation and cancellation control,review outlet scorecard and conflict patterns weekly,2.0,Team sustainability and staffing control,Outlet requires urgent escalation and corrective action.,"Demand recovery may not fully translate into profit recovery due to cost pressure, value sensitivity, or team strain.",no,yes,low,scaffold_generated
MSL_00040,MLT_OUTLET_001,Valletta,Malta,monthly,2020-04-01,2020-04-30,2020,4,2020-04,covid_lockdown,COVID Lockdown,lockdown_shock,"Severe external demand shock driven by lockdowns, travel collapse, and operating restrictions.","Demand shock likely external: protect team, preserve cash discipline, and avoid overreacting on price.","Focus on survival mode, workload protection, and leakage control rather than aggressive growth.",yes,41.72,critical,team_sustainability,leakage_control,7487.76,29.128,64.103,18.668,58.163,56.345,0,10,10,rebalance roster and protect therapist recovery,tighten booking confirmation and cancellation control,review outlet scorecard and conflict patterns weekly,2.0,Team sustainability and staffing control,Outlet requires urgent escalation and corrective action.,"Demand recovery may not fully translate into profit recovery due to cost pressure, value sensitivity, or team strain.",no,yes,low,scaffold_generated
MSL_00041,MLT_OUTLET_001,Valletta,Malta,monthly,2020-05-01,2020-05-31,2020,5,2020-05,covid_lockdown,COVID Lockdown,lockdown_shock,"Severe external demand shock driven by lockdowns, travel collapse, and operating restrictions.","Demand shock likely external: protect team, preserve cash discipline, and avoid overreacting on price.","Focus on survival mode, workload protection, and leakage control rather than aggressive growth.",yes,42.45,critical,team_sustainability,leakage_control,7881.31,30.534,63.438,19.341,59.042,57.4,0,10,10,rebalance roster and protect therapist recovery,tighten booking confirmation and cancellation control,review outlet scorecard and conflict patterns weekly,3.0,Team sustainability and staffing control,Outlet requires urgent escalation and corrective action.,"Demand recovery may not fully translate into profit recovery due to cost pressure, value sensitivity, or team strain.",no,yes,low,scaffold_generated
MSL_00042,MLT_OUTLET_001,Valletta,Malta,monthly,2020-06-01,2020-06-30,2020,6,2020-06,covid_lockdown,COVID Lockdown,lockdown_shock,"Severe external demand shock driven by lockdowns, travel collapse, and operating restrictions.","Demand shock likely external: protect team, preserve cash discipline, and avoid overreacting on price.","Focus on survival mode, workload protection, and leakage control rather than aggressive growth.",yes,54.22,watchlist,commercial_growth,leakage_control,8020.65,30.682,64.006,19.613,59.220000000000006,54.995,0,0,10,push pricing discipline and upsell,tighten booking confirmation and cancellation control,review outlet scorecard and conflict patterns weekly,1.0,Revenue growth and pricing/yield opportunity,Outlet needs focused intervention on priority KPI signals.,"Demand recovery may not fully translate into profit recovery due to cost pressure, value sensitivity, or team strain.",no,no,low,scaffold_generated
MSL_00043,MLT_OUTLET_001,Valletta,Malta,monthly,2020-07-01,2020-07-31,2020,7,2020-07,covid_partial_reopen,COVID Partial Reopen,partial_reopen,Demand remains weak but starts to recover unevenly under reopening conditions.,"Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.","Prioritize controlled recovery, retention, and service consistency.",yes,51.32,watchlist,team_sustainability,leakage_control,15020.72,44.52,65.638,29.155,66.717,64.61,0,10,10,rebalance roster and protect therapist recovery,tighten booking confirmation and cancellation control,review outlet scorecard and conflict patterns weekly,3.0,Team sustainability and staffing control,Outlet needs focused intervention on priority KPI signals.,"Demand recovery may not fully translate into profit recovery due to cost pressure, value sensitivity, or team strain.",no,no,low,scaffold_generated
MSL_00044,MLT_OUTLET_001,Valletta,Malta,monthly,2020-08-01,2020-08-31,2020,8,2020-08,covid_partial_reopen,COVID Partial Reopen,partial_reopen,Demand remains weak but starts to recover unevenly under reopening conditions.,"Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.","Prioritize controlled recovery, retention, and service consistency.",yes,61.45,watchlist,commercial_growth,leakage_control,15372.6,45.004,65.812,29.594,67.424,66.93,0,0,10,push pricing discipline and upsell,tighten booking confirmation and cancellation control,review outlet scorecard and conflict patterns weekly,3.0,Revenue growth and pricing/yield opportunity,Outlet needs focused intervention on priority KPI signals.,"Demand recovery may not fully translate into profit recovery due to cost pressure, value sensitivity, or team strain.",no,no,low,scaffold_generated
MSL_00045,MLT_OUTLET_001,Valletta,Malta,monthly,2020-09-01,2020-09-30,2020,9,2020-09,covid_partial_reopen,COVID Partial Reopen,partial_reopen,Demand remains weak but starts to recover unevenly under reopening conditions.,"Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.","Prioritize controlled recovery, retention, and service consistency.",yes,51.01,watchlist,team_sustainability,leakage_control,14174.47,43.034000000000006,65.801,28.301,66.47999999999999,69.15,0,10,10,rebalance roster and protect therapist recovery,tighten booking confirmation and cancellation control,review outlet scorecard and conflict patterns weekly,3.0,Team sustainability and staffing control,Outlet needs focused intervention on priority KPI signals.,"Demand recovery may not fully translate into profit recovery due to cost pressure, value sensitivity, or team strain.",no,no,low,scaffold_generated
MSL_00046,MLT_OUTLET_001,Valletta,Malta,monthly,2020-10-01,2020-10-31,2020,10,2020-10,covid_partial_reopen,COVID Partial Reopen,partial_reopen,Demand remains weak but starts to recover unevenly under reopening conditions.,"Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.","Prioritize controlled recovery, retention, and service consistency.",yes,60.94,watchlist,commercial_growth,leakage_control,13480.7,41.865,65.564,27.425,66.013,66.745,0,0,10,push pricing discipline and upsell,tighten booking confirmation and cancellation control,review outlet scorecard and conflict patterns weekly,1.0,Revenue growth and pricing/yield opportunity,Outlet needs focused intervention on priority KPI signals.,"Demand recovery may not fully translate into profit recovery due to cost pressure, value sensitivity, or team strain.",no,no,low,scaffold_generated
MSL_00047,MLT_OUTLET_001,Valletta,Malta,monthly,2020-11-01,2020-11-30,2020,11,2020-11,covid_partial_reopen,COVID Partial Reopen,partial_reopen,Demand remains weak but starts to recover unevenly under reopening conditions.,"Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.","Prioritize controlled recovery, retention, and service consistency.",yes,50.49,watchlist,team_sustainability,leakage_control,12927.28,40.773,65.83500000000001,26.836,65.74300000000001,66.67,0,10,10,rebalance roster and protect therapist recovery,tighten booking confirmation and cancellation control,review outlet scorecard and conflict patterns weekly,3.0,Team sustainability and staffing control,Outlet needs focused intervention on priority KPI signals.,"Demand recovery may not fully translate into profit recovery due to cost pressure, value sensitivity, or team strain.",no,no,low,scaffold_generated
MSL_00048,MLT_OUTLET_001,Valletta,Malta,monthly,2020-12-01,2020-12-31,2020,12,2020-12,covid_partial_reopen,COVID Partial Reopen,partial_reopen,Demand remains weak but starts to recover unevenly under reopening conditions.,"Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.","Prioritize controlled recovery, retention, and service consistency.",yes,61.84,watchlist,commercial_growth,leakage_control,14605.48,43.826,65.563,28.702,66.76599999999999,67.67,0,0,10,push pricing discipline and upsell,tighten booking confirmation and cancellation control,review outlet scorecard and conflict patterns weekly,3.0,Revenue growth and pricing/yield opportunity,Outlet needs focused intervention on priority KPI signals.,"Demand recovery may not fully translate into profit recovery due to cost pressure, value sensitivity, or team strain.",no,no,low,scaffold_generated
MSL_00049,MLT_OUTLET_001,Valletta,Malta,monthly,2021-01-01,2021-01-31,2021,1,2021-01,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,63.74,watchlist,commercial_growth,leakage_control,17375.98,48.241,65.035,31.374,67.42,67.845,0,0,10,push pricing discipline and upsell,tighten booking confirmation and cancellation control,review outlet scorecard and conflict patterns weekly,1.0,Revenue growth and pricing/yield opportunity,Outlet needs focused intervention on priority KPI signals.,"Demand recovery may not fully translate into profit recovery due to cost pressure, value sensitivity, or team strain.",no,no,low,scaffold_generated
MSL_00050,MLT_OUTLET_001,Valletta,Malta,monthly,2021-02-01,2021-02-28,2021,2,2021-02,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,52.66,watchlist,team_sustainability,leakage_control,17965.239999999998,48.739,66.142,32.161,67.829,66.75,0,10,10,rebalance roster and protect therapist recovery,tighten booking confirmation and cancellation control,review outlet scorecard and conflict patterns weekly,3.0,Team sustainability and staffing control,Outlet needs focused intervention on priority KPI signals.,"Demand recovery may not fully translate into profit recovery due to cost pressure, value sensitivity, or team strain.",no,no,low,scaffold_generated
MSL_00051,MLT_OUTLET_001,Valletta,Malta,monthly,2021-03-01,2021-03-31,2021,3,2021-03,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,63.68,watchlist,commercial_growth,leakage_control,18914.6,49.797,66.477,33.114999999999995,68.309,68.13999999999999,0,0,10,push pricing discipline and upsell,tighten booking confirmation and cancellation control,review outlet scorecard and conflict patterns weekly,1.0,Revenue growth and pricing/yield opportunity,Outlet needs focused intervention on priority KPI signals.,"Demand recovery may not fully translate into profit recovery due to cost pressure, value sensitivity, or team strain.",no,no,low,scaffold_generated
